,date,btc_hashrate,eth_hashrate,ltc_hashrate,btc_tweets,eth_tweets,ltc_tweets,btc_transactions,eth_transactions,ltc_transactions,btc_marketcap,eth_marketcap,ltc_marketcap,btc_difficulty,eth_difficulty,ltc_difficulty
2296,2015-04-18,333801959028108288,null,1105331289031,25659,null,332,97563,null,4247,3104810727,null,53289940,49446390688,null,41521
2297,2015-04-19,352964561539997952,null,1172832869928,26993,null,438,90989,null,5386,3130802733,null,53392384,48876651531,null,41341
2298,2015-04-20,350148288527554880,null,1193855486698,28470,null,385,116592,null,4031,3121043742,null,53046988,47610564513,null,40469
2299,2015-04-21,386170792527919808,null,1227005190641,32701,null,401,112349,null,4144,3145638247,null,53716832,47610564513,null,40469
2300,2015-04-22,348313884913051584,null,1152550029690,30895,null,282,111726,null,3752,3282124576,null,55214329,47610564513,null,40469
2301,2015-04-23,337444315330905152,null,1200394147997,30202,null,323,109708,null,3878,3265891331,null,55257269,47610564513,null,41625
2302,2015-04-24,297419728376740288,null,1145274014665,35266,null,366,108652,null,3821,3229177898,null,54390610,47610564513,null,41954
2303,2015-04-25,350553779151970240,null,1111628908296,25715,null,303,98302,null,3392,3187759510,null,53193196,47610564513,null,41954
2304,2015-04-26,362048281824178688,null,1231214288203,36471,null,330,92855,null,3422,3056949035,null,51546118,47610564513,null,41706
2305,2015-04-27,327150140603583616,null,1170664514500,39066,null,388,113638,null,3410,3156603574,null,53472180,47610564513,null,40434
2306,2015-04-28,353625889448010816,null,1110536642284,31957,null,365,113040,null,3428,3208095683,null,53405653,47610564513,null,40434
2307,2015-04-29,324131116485380992,null,1200886628929,30639,null,365,117133,null,3114,3202952244,null,53400019,47610564513,null,40434
2308,2015-04-30,311537139254898432,null,1229724041779,29720,null,440,112824,null,3061,3307725062,null,55716606,47610564513,null,40915
2309,2015-05-01,339184875993945280,null,1202415179858,27237,null,311,99412,null,2835,3331717817,null,55362963,47610564513,null,41137
2310,2015-05-02,349589858481993536,null,1138979924889,25012,null,315,94955,null,2949,3309509076,null,55096875,47610564513,null,41137
2311,2015-05-03,340080635273990784,null,1119387085343,27042,null,278,84461,null,3410,3393955479,null,55993105,47618947536,null,40996
2312,2015-05-04,325240756490105536,null,1120988078286,29448,null,507,103872,null,3438,3384638393,null,55778798,47643398018,null,39731
2313,2015-05-05,338404708439530688,null,1093751832670,27820,null,380,115194,null,3197,3332477694,null,54694441,47643398018,null,39731
2314,2015-05-06,358447739250354176,null,1068657379522,29624,null,343,111572,null,2998,3314913734,null,54465671,47643398018,null,39731
2315,2015-05-07,368686157742786944,null,1142095280395,27526,null,1053,110984,null,3400,3305313681,null,55511507,47643398018,null,39239
2316,2015-05-08,348400789029834112,null,1201283502321,25655,null,376,108995,null,3385,3402146805,null,56899189,47643398018,null,38787
2317,2015-05-09,318019680490203520,null,1212825995332,23791,null,462,94587,null,3681,3416674030,null,56946824,47643398018,null,38787
2318,2015-05-10,308970069208339456,null,1192871315337,31503,null,216,89280,null,3167,3410481792,null,56154820,47643398018,null,39422
2319,2015-05-11,343273151106269248,null,1180738414183,32317,null,273,111216,null,3592,3412201679,null,56282333,47643398018,null,41466
2320,2015-05-12,380357347781097984,null,1051029244558,30635,null,245,109951,null,3590,3411581351,null,55983684,47643398018,null,41466
2321,2015-05-13,365959033285215232,null,1173848544502,30934,null,281,108696,null,3435,3416132922,null,57354583,47643398018,null,41466
2322,2015-05-14,361406853896806080,null,1147741467210,31708,null,362,101430,null,2860,3348712224,null,56578136,47643398018,null,40152
2323,2015-05-15,370665830718603200,null,1163859338525,42997,null,297,105013,null,2966,3359827888,null,56834119,47643398018,null,39268
2324,2015-05-16,328833565633985792,null,1158471013610,32407,null,272,90554,null,3153,3353315841,null,57013363,47643398018,null,39268
2325,2015-05-17,378422020974885824,null,1147558785379,32810,null,229,86991,null,2978,3351835487,null,56898880,48228846401,null,39417
2326,2015-05-18,350891153002471616,null,1146400062828,34624,null,416,98434,null,3616,3335012282,null,56772188,48807487245,null,40425
2327,2015-05-19,340933971803423424,null,1195649778600,34750,null,290,107216,null,3172,3304045394,null,56727286,48807487245,null,40425
2328,2015-05-20,331919978769230592,null,1204691511045,30108,null,308,106743,null,3062,3311937929,null,57359563,48807487245,null,40425
2329,2015-05-21,375075429909414272,null,1128132715803,27578,null,863,98147,null,2846,3337093513,null,57624354,48807487245,null,40707
2330,2015-05-22,345677646703151104,null,1111853713798,29926,null,432,102632,null,4498,3362359212,null,66201816,48807487245,null,40837
2331,2015-05-23,325338690362010368,null,1126832504171,27166,null,287,86167,null,3628,3416143231,null,71975495,48807487245,null,40837
2332,2015-05-24,303295840798573568,null,1162045645473,27968,null,282,93898,null,3731,3421087082,null,71801998,48807487245,null,40745
2333,2015-05-25,363694162030047680,null,1136625598076,30637,null,375,105945,null,3424,3395996535,null,71396861,48807487245,null,39482
2334,2015-05-26,332258476056569024,null,1142076399017,34578,null,317,108240,null,3153,3383513426,null,71305357,48807487245,null,39482
2335,2015-05-27,342918452926160448,null,1075950262511,29218,null,450,107951,null,3369,3391704866,null,73405939,48807487245,null,39482
2336,2015-05-28,328229097231896640,null,1122262025535,23591,null,319,110848,null,3255,3388941638,null,72983478,48807487245,null,39177
2337,2015-05-29,367610080977874560,null,1012472521369,24045,null,351,123898,null,3065,3379588127,null,72104379,48807487245,null,38874
2338,2015-05-30,316877217771892032,null,1124085265385,23844,null,227,127665,null,3180,3343346110,null,71590985,48807487245,null,38874
2339,2015-05-31,350674610187775616,null,1177080554392,24048,null,326,98636,null,3597,3308736481,null,66623517,48535929332,null,38874
2340,2015-06-01,344316776656508160,null,1162223199047,27087,null,449,128564,null,3986,3248200255,null,64156496,47589591154,null,38901
2341,2015-06-02,329154384855459200,null,1126670036729,28566,null,457,128057,null,3612,3220297204,null,65647798,47589591154,null,38901
2342,2015-06-03,354623345374133504,null,1118866569914,34732,null,322,127458,null,3879,3238445942,null,67056610,47589591154,null,38901
2343,2015-06-04,331429159898225600,null,1173986873883,76661,null,367,118205,null,3064,3228292910,null,66498579,47589591154,null,39170
2344,2015-06-05,343466562455547712,null,1165153498333,28700,null,601,110063,null,3319,3214920514,null,67992290,47589591154,null,39384
2345,2015-06-06,367753133245432384,null,1148092943069,27936,null,2219,92518,null,3387,3231190362,null,70220946,47589591154,null,39384
2346,2015-06-07,392929912306713024,null,1152496049080,26086,null,1479,83478,null,3045,3224314056,null,69471276,47589591154,null,39501
2347,2015-06-08,347970770632880832,null,1150740143738,46002,null,5356,108016,null,3738,3238710702,null,70652216,47589591154,null,40259
2348,2015-06-09,371350731703680704,null,1096014483123,43106,null,388,121487,null,3196,3279584381,null,72114613,47589591154,null,40259
2349,2015-06-10,374432009275393536,null,1137637643019,26645,null,381,131110,null,3124,3280514713,null,70563429,47589591154,null,40259
2350,2015-06-11,384858308984967744,null,1030734020074,52355,null,7683,120489,null,3421,3287819475,null,71491706,47589591154,null,39195
2351,2015-06-12,321568063488945408,null,1145316641195,36988,null,2739,126803,null,3967,3305983932,null,72032085,47589591154,null,38075
2352,2015-06-13,355550872606176576,null,1086145214002,21875,null,379,105684,null,3433,3304740929,null,73956455,47589591154,null,38075
2353,2015-06-14,385188103992535424,null,1046022124376,46935,null,631,102888,null,4402,3344177382,null,78822031,49124063328,null,38075
2354,2015-06-15,364068668403790592,null,1097562220664,28128,null,537,129245,null,4375,3378642955,null,80321252,49692386355,null,38379
2355,2015-06-16,323190828552388864,null,1031476892720,84152,null,878,121423,null,6420,3463141820,null,97786771,49692386355,null,38399
2356,2015-06-17,328471011986393216,null,1065458046266,35914,null,536,132964,null,6622,3574492682,null,117872289,49692386355,null,38399
2357,2015-06-18,388083414034126976,null,1150754052600,38557,null,390,124773,null,5208,3542517693,null,121748012,49692386355,null,38169
2358,2015-06-19,387760538177032896,null,1086327988131,28107,null,898,125075,null,4896,3513100368,null,114372397,49692386355,null,37795
2359,2015-06-20,345415787430656256,null,1095359477538,25438,null,296,101878,null,9503,3473990748,null,118066661,49692386355,null,37795
2360,2015-06-21,317833867078571968,null,1196364364849,23500,null,360,96530,null,16654,3491414117,null,119644595,49692386355,null,37891
2361,2015-06-22,344235733973493888,null,1193305793237,27394,null,445,119192,null,4332,3512239650,null,120986581,49692386355,null,39568
2362,2015-06-23,359082664945460032,null,1172426527532,28352,null,381,125420,null,3995,3502780892,null,119636820,49692386355,null,39568
2363,2015-06-24,377473926187380864,null,1091534852164,36725,null,403,112937,null,4622,3479142218,null,115045769,49692386355,null,39568
2364,2015-06-25,375752493013476224,null,1188741801585,26008,null,383,111316,null,5584,3483579827,null,112984667,49692386355,null,39628
2365,2015-06-26,382908322230136512,null,1220182675140,23984,null,347,116278,null,5529,3470146305,null,115293886,49692386355,null,39668
2366,2015-06-27,337911170914500352,null,1122284909208,23636,null,350,105875,null,8973,3516258318,null,120968246,49692386355,null,39668
2367,2015-06-28,346364216848856192,null,1223055790781,25663,null,360,99004,null,9308,3549725202,null,123130876,49490567919,null,40129
2368,2015-06-29,336002460259879232,null,1246607312328,40197,null,650,124040,null,10743,3606334649,null,139747034,49402014931,null,41692
2369,2015-06-30,355676359555973056,null,1085076540193,33375,null,1089,155724,null,7881,3754186011,null,165273005,49402014931,null,41692
2370,2015-07-01,362593578937919552,null,1226936390372,29052,null,767,143977,null,5210,3692483150,null,159325973,49402014931,null,41692
2371,2015-07-02,339673482931269376,null,1189329217936,27119,null,722,141999,null,5086,3665967736,null,164583206,49402014931,null,41062
2372,2015-07-03,396163832099729472,null,1272063651501,25771,null,581,129558,null,4945,3635668013,null,165370310,49402014931,null,40753
2373,2015-07-04,371271585089638336,null,1202574837030,23847,null,735,104430,null,4787,3656504074,null,165190972,49402014931,null,40753
2374,2015-07-05,376916921239819264,null,1254708063715,24976,null,871,114942,null,6324,3763158246,null,177956092,49402014931,null,41570
2375,2015-07-06,399404392107328640,null,1332405702687,36903,null,1172,173889,null,7810,3844163843,null,209035039,49402014931,null,43074
2376,2015-07-07,365002416977860032,null,1299509803710,29915,null,1052,190613,null,6124,3769614627,null,209007100,49402014931,null,43074
2377,2015-07-08,369861464836410624,null,1379767964260,36474,null,1179,201586,null,6852,3809251996,null,232000740,49402014931,null,43308
2378,2015-07-09,362814153232588160,null,1315828947755,30281,null,1764,191030,null,9613,3843289844,null,287364783,49402014931,null,46285
2379,2015-07-10,350572526674102272,null,1240643860141,29616,null,2024,192866,null,11648,4001162215,null,250948544,49402014931,null,46285
2380,2015-07-11,384029330682955584,null,1296231333275,24645,null,1377,186052,null,7624,4158303514,null,169536915,49650905000,null,46285
2381,2015-07-12,358329586180157632,null,1336438043016,26775,null,1145,208550,null,7378,4322881706,null,203128651,51076366303,null,45626
2382,2015-07-13,350266959326536512,null,1317548011821,42326,null,1144,159547,null,5789,4094251129,null,187143588,51076366303,null,44844
2383,2015-07-14,376844412158305600,null,1388387264860,50267,null,1077,122474,null,4613,4099226298,null,187550326,51076366303,null,44844
2384,2015-07-15,372351909722564608,null,1324434598177,38595,null,1164,115417,null,5091,4096911231,null,176278115,51076366303,null,44994
2385,2015-07-16,366775684833060544,null,1306942416957,35125,null,1435,114253,null,6819,3992405121,null,149693063,51076366303,null,46454
2386,2015-07-17,359029724194486784,null,1309532801894,29831,null,1341,116759,null,4395,3938277543,null,150684487,51076366303,null,46454
2387,2015-07-18,393755016047307200,null,1280453678633,25985,null,1059,130546,null,3514,3899877076,null,159505287,51076366303,null,46454
2388,2015-07-19,380581686289214656,null,1151398019838,25071,null,1071,120735,null,3874,3849015725,null,152501278,51076366303,null,45483
2389,2015-07-20,380304716822726208,null,1218826380834,36888,null,1117,125102,null,3217,3898337443,null,152678180,51076366303,null,43800
2390,2015-07-21,359378028650326016,null,1249466752159,30095,null,1304,133658,null,3510,3948340401,null,155863827,51076366303,null,43800
2391,2015-07-22,359850492630697280,null,1322262521364,44651,null,1120,131105,null,3224,3919721582,null,152812247,51076366303,null,43800
2392,2015-07-23,382906424486889728,null,1321948500365,33408,null,899,109480,null,2902,3929066124,null,153957308,51076366303,null,44136
2393,2015-07-24,393219440761900736,null,1306853037833,28664,null,910,109749,null,4465,4028877185,null,174831493,51076366303,null,44169
2394,2015-07-25,413396347316688960,null,1319512382957,21076,null,716,100390,null,4021,4097949970,null,189391405,51607092413,null,44169
2395,2015-07-26,377631163638888192,null,1322255715496,15592,null,460,92632,null,4157,4123831837,null,187056339,52278304846,null,44916
2396,2015-07-27,391385671579677632,null,1344579996998,30972,null,1119,115077,null,3734,4100944581,null,187624101,52278304846,null,45551
2397,2015-07-28,384840095339878528,null,1371222542621,33519,null,836,118214,null,4486,4135168208,null,201594688,52278304846,null,45551
2398,2015-07-29,365235633455284096,null,1265110481390,37726,null,743,143048,null,4278,4116440307,null,196814530,52278304846,null,45607
2399,2015-07-30,371981122114483904,11114186636,1264715935877,33018,null,872,122807,null,3230,4087694830,190566400,186594935,52278304846,121335493201,46329
2400,2015-07-31,364229993121454912,51376122067,1372522013066,27789,null,796,147352,null,3163,4036930015,224339125,187726965,52278304846,602941851594,46329
2401,2015-08-01,418206502801822464,57794141228,1364234118230,26960,null,679,147326,null,3593,4006359124,216969413,174184282,52278304846,887254173531,46329
2402,2015-08-02,407426815626144384,67898971177,1362137585558,24294,null,682,103449,null,3703,4009288982,177423911,165659621,52278304846,1020253707547,46370
2403,2015-08-03,379866814474868416,74572708586,1441291942694,35036,null,1347,119687,null,3845,4040683377,179121767,175110572,52278304846,1125837358847,46397
2404,2015-08-04,404223905433047104,82043945495,1359123433993,34486,null,749,132411,null,3571,4044523105,187215055,177575885,52278304846,1216587344565,46397
2405,2015-08-05,318321623639970560,86146792187,1345061764430,31470,null,669,133625,null,3188,4022245772,195497241,177346632,52278304846,1327837857487,46635
2406,2015-08-06,370814429337008192,88328908216,1371932809443,35658,null,697,134695,null,3620,3990839109,228808709,168985102,52278304846,1380846362252,47712
2407,2015-08-07,381138901014367360,95297747680,1325171205057,47467,null,684,111208,2050,3147,3955623563,224702034,168849494,52278304846,1470838650662,47712
2408,2015-08-08,385874256534168064,104892236891,1356523239755,29031,null,639,101351,2881,3486,3853540067,122726602,165130948,52516565208,1586123528941,47712
2409,2015-08-09,376441068650720320,109676945486,1307327020436,27132,null,617,90392,1329,3270,3755054461,57547525,159876072,52699842409,1709479787485,47034
2410,2015-08-10,416911551561726848,120610799180,1316315997219,27744,null,822,116674,2037,3620,3761475432,52799436,161809833,52699842409,1837695763268,46652
2411,2015-08-11,453384814746928640,134766886331,1333532988631,26653,null,815,114579,4963,3389,3774295735,59277929,165406205,52699842409,2036390797503,46652
2412,2015-08-12,360916485998879744,142999727420,1313021017515,29241,null,838,117772,2036,3513,3804911574,79168912,168159823,52699842409,2207079742290,46614
2413,2015-08-13,369204197637359488,156606018232,1264352988788,31087,null,738,117360,2842,3149,3766644682,101026080,159723057,52699842409,2336979708058,45879
2414,2015-08-14,379382008945011072,196722874450,1283398393979,30737,null,762,111113,3174,3152,3798335873,142592143,165349153,52699842409,2671253150472,45879
